study,instrument,name,item,text,text_de,answer_list,instruction,instruction_de,description,description_de,filter,goto,concept,scale
gip,Recruitment-18-II,Page 31 Outro,0,"Wir sind am Ende dieser Befragung angekommen. Vielen Dank für Ihre Teilnahme!
Die nächste Befragung findet noch diesen Monat statt: Wir werden Sie über den Start benachrichtigen.
Für heute bedanken wir uns für Ihre Teilnahme und wünschen Ihnen noch einen schönen Tag.
Bitte vergessen Sie nicht, die Befragung mit Klick auf *Ende* zu beenden. Sie werden dann automatisch auf die Seite von „Gesellschaft im Wandel“ geleitet.
Aus Sicherheitsgründen möchten wir Sie bitten, Ihr persönliches Passwort zu ändern. Melden Sie sich dazu bitte auf der Seite von „Gesellschaft im Wandel“ unter „Mein Bereich“ mit Ihrer Kennung und Ihrem bisherigen Passwort an. Sie können Ihr Passwort dann im Bereich „Meine Daten“ ändern. Ihre anderen persönlichen Informationen, wie Ihre E-Mail-Adresse, können Sie dort auch jederzeit ändern.
Ihr Forschungsteam der Universität Mannheim",,,,,,,,,,txt
gip,W01,Page 1 Introduction,0,"Lieber Teilnehmer an „Gesellschaft im Wandel“,
wir freuen uns, dass Sie an unserer Befragung teilnehmen.
Das Ausfüllen des Fragebogens wird etwa 10 Minuten dauern. Wir wünschen Ihnen viel Spaß beim Beantworten der Fragen.

Ihr Forschungsteam der Universität Mannheim in Zusammenarbeit mit dem LINK Institut",,,,,,,,,,txt
gip,W01,Page 2,0,Wo sind Sie geboren?,,1-3-geboren_1,Bei dieser Frage können Sie nur eine Antwort geben.,,Bei dieser Frage können Sie nur eine Antwort geben.,,Year of birth > 1945,,,cat
gip,W01,Page 3,0,Wo in Deutschland sind Sie geboren?,,1-16-Deutschland,Bei dieser Frage können Sie nur eine Antwort geben.,,Bei dieser Frage können Sie nur eine Antwort geben.,,AA01001 = 1 (Befragte/-r in Deutschland geboren),,,cat
gip,W01,Page 4,0,Wo sind Sie geboren?,,1-3-geboren_2,Bei dieser Frage können Sie nur eine Antwort geben.,,Bei dieser Frage können Sie nur eine Antwort geben.,,Year of birth =< 1945,,,cat
gip,W01,Page 5,0,Welchen Familienstand haben Sie?,,1-5-Familienstand,Bei dieser Frage können Sie nur eine Antwort geben.,,Bei dieser Frage können Sie nur eine Antwort geben.,,,,,cat
gip,W01,Page 5,1,"Nur für gleichgeschlechtliche, amtlich eingetragene Lebenspartnerschaften:",,6-9-Familienstand,,,,,,,,cat
gip,W01,Page 6,0,"Wie viele Personen leben ständig in Ihrem Haushalt, Sie selbst eingeschlossen?
Zu Ihrem Haushalt zählen alle Personen, die hier gemeinsam wohnen und wirtschaften.
Denken Sie dabei bitte auch an alle im Haushalt lebenden Kinder.",,,Bitte tragen Sie Ihre Antwort in das Feld ein.,,Bitte tragen Sie Ihre Antwort in das Feld ein.,,,,,int
gip,W01,Page 7,0,Welche (berufliche) Tätigkeit üben Sie derzeit hauptsächlich aus?,,1-17-Tätigkeit,Bei dieser Frage können Sie nur eine Antwort geben.,,Bei dieser Frage können Sie nur eine Antwort geben.,,,,,cat
gip,W01,Page 8,0,Waren Sie früher einmal vollzeit- oder teilzeiterwerbstätig?,,1-2-Ja,Bei dieser Frage können Sie nur eine Antwort geben.,,Bei dieser Frage können Sie nur eine Antwort geben.,,"AA01005 = 8, 9, 10, 11, 13, 14, 15, 16, 17 (Berufsstatus = In Umschulung oder Wehrdienst/Zivildienst oder Freiwilliges Soziales Jahr oder Mutterschafts-, Erziehungsurlaub, Elternzeit, sonstige Beurlaubung oder Student/-in oder Rentner/-in, Pensionär/-in, im Vorruhestand oder Arbeitslos oder Dauerhaft erwerbsunfähig oder Hausfrau/Hausmann)",,,cat
gip,W01,Page 9,0,Zu welcher Gruppe gehört Ihr derzeitiger Beruf?,,1-9-Berufsgruppe,Bei dieser Frage können Sie nur eine Antwort geben.,,Bei dieser Frage können Sie nur eine Antwort geben.,,"AA01005 = 1, 2, 3, 4, 5, 6, 7 (Berufsstatus = Vollzeiterwerbstätig oder Teilzeiterwerbstätig oder Altersteilzeit (unabhängig davon, ob in der Arbeits- oder Freistellungsphase befindlich) oder Geringfügig erwerbstätig, 400-Euro-Job, Minijob oder „Ein-Euro-Job“ (bei Bezug von Arbeitslosengeld II) oder Gelegentlich/unregelmäßig beschäftigt oder In einer beruflichen Ausbildung/Lehre)",,,cat
gip,W01,Page 10,0,Sind sie selbstständige(r) Landwirt/-in bzw. Genossenschaftsbauer/-bäuerin?,,1-3-Landwirt,Bei dieser Frage können Sie nur eine Antwort geben.,,Bei dieser Frage können Sie nur eine Antwort geben.,,AA01007 = 1 (Selbständige/r Landwirt/-in bzw. Genossenschaftsbauer/-bäuerin),,,cat
gip,W01,Page 11,0,Haben Sie … ?,,1-3-Mitarbeiter,Bei dieser Frage können Sie nur eine Antwort geben.,,Bei dieser Frage können Sie nur eine Antwort geben.,,"AA01007 = 2 (Akademiker/-in in freiem Beruf (Arzt/Ärztin, Rechtsanwalt/-anwältin, Steuerberater/-in u.Ä.))",,,cat
gip,W01,Page 12,0,Haben Sie … ?,,1-3-Mitarbeiter,Bei dieser Frage können Sie nur eine Antwort geben.,,Bei dieser Frage können Sie nur eine Antwort geben.,,"AA01007 = 3 (Selbstständig im Handel, im Gewerbe, im Handwerk, in der Industrie, der Dienstleistung, auch Ich-AG oder PGH-Mitglied)",,,cat
gip,W01,Page 13,0,Sind Sie … ?,,1-4-Dienst,Bei dieser Frage können Sie nur eine Antwort geben.,,Bei dieser Frage können Sie nur eine Antwort geben.,,"AA01007 = 4 (Beamter/Beamtin, Richter/-in)",,,cat
gip,W01,Page 14,0,Sind Sie Angestellte/r … ?,,1-4-Angestellter,Bei dieser Frage können Sie nur eine Antwort geben.,,Bei dieser Frage können Sie nur eine Antwort geben.,,AA01007 = 5 (Angestellte/r),,,cat
gip,W01,Page 15,0,Sind Sie … ?,,1-5-ungelernt,Bei dieser Frage können Sie nur eine Antwort geben.,,Bei dieser Frage können Sie nur eine Antwort geben.,,AA01007 = 6 (Arbeiter/-in),,,cat
gip,W01,Page 16,0,,,1-3-Auszubildender,Bei dieser Frage können Sie nur eine Antwort geben.,,Bei dieser Frage können Sie nur eine Antwort geben.,,AA01007 = 7 (Ausbildung),,,cat
gip,W01,Page 17,0,Sind Sie … ?,,1-2-Militär,Bei dieser Frage können Sie nur eine Antwort geben.,,Bei dieser Frage können Sie nur eine Antwort geben.,,AA01007 = 9 (Berufssoldat/-in),,,cat
gip,W01,Page 18,0,"Zu welcher Gruppe gehört der Beruf, den Sie zuletzt hauptsächlich ausgeübt haben?",,1-9-Berufsgruppe,Bei dieser Frage können Sie nur eine Antwort geben.,,Bei dieser Frage können Sie nur eine Antwort geben.,,AA01006 = 1 (wenn Befragte/-r früher einmal vollzeit- oder teilzeiterwerbstätig war),,,cat
gip,W01,Page 19,0,Waren Sie selbstständige(r) Landwirt/-in bzw. Genossenschaftsbauer/-bäuerin?,,1-3-Landwirt,Bei dieser Frage können Sie nur eine Antwort geben.,,Bei dieser Frage können Sie nur eine Antwort geben.,,AA01015 = 1 (Letzte Tätigkeit: Selbständige/r Landwirt/-in bzw. Genossenschaftsbauer/-bäuerin),,,cat
gip,W01,Page 20,0,Hatten Sie … ?,,1-3-Mitarbeiter,Bei dieser Frage können Sie nur eine Antwort geben.,,Bei dieser Frage können Sie nur eine Antwort geben.,,"AA01015 = 2 (Letzte Tätigkeit: Akademiker/-in in freiem Beruf (Arzt/Ärztin, Rechtsanwalt/-anwältin, Steuerberater/-in u.Ä.))",,,cat
gip,W01,Page 21,0,Hatten Sie … ?,,1-3-Mitarbeiter,Bei dieser Frage können Sie nur eine Antwort geben.,,Bei dieser Frage können Sie nur eine Antwort geben.,,"AA01015 = 3 (Letzte Tätigkeit: Selbstständig im Handel, im Gewerbe, im Handwerk, in der Industrie, der Dienstleistung, auch Ich-AG oder PGH-Mitglied)",,,cat
gip,W01,Page 22,0,Waren Sie … ?,,1-4-Dienst,,,,,"AA01015 = 4 (Letzte Tätigkeit: Beamter/Beamtin, Richter/-in)",,,cat
gip,W01,Page 23,0,Waren Sie Angestellte/r … ?,,1-4-Angestellter,Bei dieser Frage können Sie nur eine Antwort geben.,,Bei dieser Frage können Sie nur eine Antwort geben.,,AA01015 = 5 (Letzte Tätigkeit: Angestellte/r),,,cat
gip,W01,Page 24,0,Waren Sie … ?,,1-5-ungelernt,Bei dieser Frage können Sie nur eine Antwort geben.,,Bei dieser Frage können Sie nur eine Antwort geben.,,AA01015 = 6 (Letzte Tätigkeit: Arbeiter/-in),,,cat
gip,W01,Page 25,0,,,1-3-Auszubildender,Bei dieser Frage können Sie nur eine Antwort geben.,,Bei dieser Frage können Sie nur eine Antwort geben.,,AA01015 = 7 (Letzte Tätigkeit: Ausbildung),,,cat
gip,W01,Page 26,0,Sind Sie … ?,,1-2-Militär,Bei dieser Frage können Sie nur eine Antwort geben.,,Bei dieser Frage können Sie nur eine Antwort geben.,,AA01015 = 9 (Letzte Tätigkeit: Berufssoldat/-in),,,cat
gip,W01,Page 27,0,"Wie zufrieden sind Sie gegenwärtig mit den folgenden Bereichen Ihres Lebens?
Ich bin mit ..... 

Bitte geben Sie pro Zeile jeweils den Wert an, der auf Sie persönlich zutrifft:",,,Bitte geben Sie für jede Zeile eine Antwort.,,Bitte geben Sie für jede Zeile eine Antwort.,,,,,txt
gip,W01,Page 27,1,meiner Freizeit,,0-10-unzufrieden,,,,,,,,cat
gip,W01,Page 27,2,meiner finanziellen Situation,,0-10-unzufrieden,,,,,,,,cat
gip,W01,Page 27,3,meinem Familienleben,,0-10-unzufrieden,,,,,,,,cat
gip,W01,Page 27,4,"[Wenn AA01005 = 1, 2, 3, 4, 5, 6, 7, 9, 10, 11: meiner Arbeit]",,0-10-unzufrieden,,,,,,,,cat
gip,W01,Page 28,0,"Im Folgenden werden verschiedene Organisationen und Vereine aufgelistet. Gehen Sie diese Liste bitte durch und geben Sie an, was zurzeit auf Sie zutrifft.",,,Bitte geben Sie für jede Zeile eine Antwort.,,Bitte geben Sie für jede Zeile eine Antwort.,,,,,txt
gip,W01,Page 28,1,"Sport-, Musik- oder Kulturverein, sonstige Hobbyvereinigung",,1-3-Mitglied,,,,,,,,cat
gip,W01,Page 28,2,"Menschenrechts-, Umwelt- oder Tierschutzverein",,1-3-Mitglied,,,,,,,,cat
gip,W01,Page 28,3,Wohltätigkeitsverein oder Hilfsorganisation,,1-3-Mitglied,,,,,,,,cat
gip,W01,Page 28,4,Religiöse oder kirchliche Organisation,,1-3-Mitglied,,,,,,,,cat
gip,W01,Page 28,5,"Jugend-, Eltern- oder Seniorenvereinigung",,1-3-Mitglied,,,,,,,,cat
gip,W01,Page 28,6,Bürgerinitiative,,1-3-Mitglied,,,,,,,,cat
gip,W01,Page 28,7,Berufsverband,,1-3-Mitglied,,,,,,,,cat
gip,W01,Page 28,8,Gewerkschaft,,1-3-Mitglied,,,,,,,,cat
gip,W01,Page 28,9,Politische Partei,,1-3-Mitglied,,,,,,,,cat
gip,W01,Page 28,10,"Sonstige/r, und zwar: [answer field]",,1-3-Mitglied,,,,,,,,cat
gip,W01,Page 28,11,"Sonstige/r, und zwar: [answer field]",,1-3-Mitglied,,,,,,,,cat
gip,W01,Page 29,0,"Falls Sie bei der letzten Bundestagswahl am 27. September 2009 gewählt haben, für welche Partei haben Sie mit Ihrer Zweitstimme gestimmt?
Die Zweitstimme ist die Stimme, mit der Sie eine Partei wählen.",,1-10-Partei_1,,,,,,,,cat
gip,W01,Page 30,0,"Wenn am nächsten Sonntag Bundestagswahl wäre, welche Partei würden Sie dann mit Ihrer Zweitstimme wählen?
Die Zweitstimme ist die Stimme, mit der Sie eine Partei wählen.",,1-10-Partei_2,,,,,,,,cat
gip,W01,Page 31 A,0,"In der Politik reden die Leute häufig von ""links"" und ""rechts"".  Wenn Sie diese Skala hier benutzen, wo würden Sie sich selbst einordnen, wenn 1 ""links"" und 11 ""rechts"" ist?",,1-11-links,,,Experimental split: 2 Gruppen A und B: Reihenfolge von 31 und 32 vertauscht. Zuordnung jeweils 50%. Gruppenzugehörigkeit in Variable expAA01040a speichern.,,,,,cat
gip,W01,Page 32 A,0,"Und wenn Sie diese Skala von 1 bis 11 benutzen, wo würden Sie die folgenden Parteien einordnen? 
Bitte geben Sie für jede Partei den Wert an, der Ihrer Meinung nach zutrifft.",,,,,,,,,,txt
gip,W01,Page 32 A,1,CDU,,1-11-links,,,,,,,,cat
gip,W01,Page 32 A,2,CSU,,1-11-links,,,,,,,,cat
gip,W01,Page 32 A,3,SPD,,1-11-links,,,,,,,,cat
gip,W01,Page 32 A,4,FDP,,1-11-links,,,,,,,,cat
gip,W01,Page 32 A,5,Bündnis 90/ Die Grünen,,1-11-links,,,,,,,,cat
gip,W01,Page 32 A,6,Die Linke,,1-11-links,,,,,,,,cat
gip,W01,Page 32 A,7,NPD,,1-11-links,,,,,,,,cat
gip,W01,Page 32 A,8,Piratenpartei,,1-11-links,,,,,,,,cat
gip,W01,Page 32 B,0,"In der Politik reden die Leute häufig von ""links"" und ""rechts"".  Wenn Sie diese Skala von 1 bis 11 benutzen, wo würden Sie die folgenden Parteien einordnen? 

Bitte geben Sie für jede Partei den Wert an, der Ihrer Meinung nach zutrifft.",,,,,,,,,,txt
gip,W01,Page 32 B,1,CDU,,1-11-links,,,,,,,,cat
gip,W01,Page 32 B,2,CSU,,1-11-links,,,,,,,,cat
gip,W01,Page 32 B,3,SPD,,1-11-links,,,,,,,,cat
gip,W01,Page 32 B,4,FDP,,1-11-links,,,,,,,,cat
gip,W01,Page 32 B,5,Bündnis 90/ Die Grünen,,1-11-links,,,,,,,,cat
gip,W01,Page 32 B,6,Die Linke,,1-11-links,,,,,,,,cat
gip,W01,Page 32 B,7,NPD,,1-11-links,,,,,,,,cat
gip,W01,Page 32 B,8,Piratenpartei,,1-11-links,,,,,,,,cat
gip,W01,Page 31 B,0,"Und wenn diese Skala hier benutzen, wo würden Sie sich selbst einordnen, wenn 1 ""links"" und 11 ""rechts"" ist? 
Bitte geben Sie den Wert an, der auf Sie persönlich zutrifft.",,1-11-links,,,,,,,,cat
gip,W01,Page 33,0,"Viele Leute in der Bundesrepublik neigen längere Zeit einer bestimmten politischen Partei zu, obwohl sie auch ab und zu mal eine andere Partei wählen.  Wie ist das bei Ihnen: Neigen Sie - ganz allgemein gesprochen - einer bestimmten Partei zu?",,1-2-Ja,,,,,,,,cat
gip,W01,Page 34,0,"Bitte geben Sie an, welche Partei das ist.",,1-7-Partei,,,,,AA01042 = 1 (Befragte/-r neigt zu einer bestimmten Partei),,,cat
gip,W01,Page 35,0,"Nun kommen einige allgemeine Aussagen, die zur Beschreibung von Personen verwendet werden können. Diese Aussagen können auf Sie persönlich mehr oder weniger zutreffen. 
Bitte geben Sie bei jeder Aussage an, inwieweit die Aussage auf Sie selbst zutrifft.",,,,,,,,,,txt
gip,W01,Page 35,1,"Ich bin eher zurückhaltend, reserviert.",,1-5-zutrifft,,,,,,,,cat
gip,W01,Page 35,2,"Ich schenke anderen leicht Vertrauen, glaube an das Gute im Menschen.",,1-5-zutrifft,,,,,,,,cat
gip,W01,Page 35,3,"Ich bin bequem, neige zur Faulheit.",,1-5-zutrifft,,,,,,,,cat
gip,W01,Page 35,4,"Ich bin entspannt, lasse mich durch Stress nicht aus der Ruhe bringen.",,1-5-zutrifft,,,,,,,,cat
gip,W01,Page 35,5,Ich habe nur wenig künstlerisches Interesse.,,1-5-zutrifft,,,,,,,,cat
gip,W01,Page 35,6,"Ich gehe aus mir heraus, bin gesellig.",,1-5-zutrifft,,,,,,,,cat
gip,W01,Page 35,7,"Ich neige dazu, andere zu kritisieren.",,1-5-zutrifft,,,,,,,,cat
gip,W01,Page 35,8,Ich erledige Aufgaben gründlich.,,1-5-zutrifft,,,,,,,,cat
gip,W01,Page 35,9,Ich werde leicht nervös und unsicher.,,1-5-zutrifft,,,,,,,,cat
gip,W01,Page 35,10,"Ich habe eine aktive Vorstellungskraft, bin fantasievoll.",,1-5-zutrifft,,,,,,,,cat
gip,W01,Page 36,0,"[wenn AA01057 = 1 oder AA01057 = fehlend:]
Abschließend noch eine Frage zu Ihrer finanziellen Situation.  
[wenn AA01057 > 1:]
Abschließend noch drei Fragen zu Ihrer finanziellen Situation.",,,,,,,,,,txt
gip,W01,Page 37,0,"Wie hoch ist Ihr eigenes monatliches Netto-Einkommen? 

Unter durchschnittlichem monatlichem Nettoeinkommen ist die Summe zu verstehen, die sich aus Lohn, Gehalt, Einkommen aus selbstständiger Tätigkeit, Rente oder Pension ergibt. Rechnen Sie bitte auch die Einkünfte aus öffentlichen Beihilfen, Einkommen aus Vermietung und Verpachtung, Vermögen, Wohngeld, Kindergeld und sonstige Einkünfte hinzu und ziehen Sie dann Steuern und Sozialversicherungsbeiträge ab.
Bei Selbstständigen geht es um die durchschnittlichen Nettobezüge, d. h. abzüglich der Betriebsausgaben und der Steuern.",,1-15-Einkommen,,,,,,,,cat
gip,W01,Page 38,0,"Wie viele Personen tragen insgesamt zum Einkommen Ihres Haushalts bei?
Denken Sie nicht nur an Arbeitseinkommen, sondern auch an Renten, Pensionen, Stipendien und andere Einkommen.",,,,,,,AA01057 > 1 (mehr als eine Person lebt im Haushalt des/der Befragten),,,int
gip,W01,Page 39,0,"Und Ihr Einkommen mit eingerechnet, wie hoch ist das durchschnittliche monatliche Netto-Einkommen Ihres Haushaltes insgesamt? 

Unter durchschnittlichem monatlichem Nettoeinkommen Ihres Haushalts ist die Summe zu verstehen, die sich aus Lohn, Gehalt, Einkommen aus selbstständiger Tätigkeit, Rente oder Pension ergibt. Rechnen Sie bitte auch die Einkünfte aus öffentlichen Beihilfen, Einkommen aus Vermietung und Verpachtung, Vermögen, Wohngeld, Kindergeld und sonstige Einkünfte hinzu und ziehen Sie dann Steuern und Sozialversicherungsbeiträge ab. 
Bei Selbstständigen geht es um die durchschnittlichen Nettobezüge, d. h. abzüglich der Betriebsausgaben und der Steuern.",,1-17-Einkommen,,,,,AA01057 > 1 (mehr als eine Person lebt im Haushalt des/der Befragten),,,cat
gip,W01,Page 40,0,"Bewertung dieser Umfrage
Zum Schluss möchten wir Ihnen die Gelegenheit geben, uns mitzuteilen, wie Ihnen der Fragebogen gefallen hat.",,,,,,,,,,txt
gip,W01,Page 40,1,"Fanden Sie den Fragebogen ...? 
interessant",,1-4-bewertung,,,,,,,,cat
gip,W01,Page 40,2,abwechslungsreich,,1-4-bewertung,,,,,,,,cat
gip,W01,Page 40,3,relevant,,1-4-bewertung,,,,,,,,cat
gip,W01,Page 40,4,lang,,1-4-bewertung,,,,,,,,cat
gip,W01,Page 40,5,schwierig,,1-4-bewertung,,,,,,,,cat
gip,W01,Page 40,6,zu persönlich,,1-4-bewertung,,,,,,,,cat
gip,W01,Page 40,7,Wie hat Ihnen die Befragung insgesamt gefallen?,,1-5-befragung-insgesamt,,,,,,,,cat
gip,W01,Page 40,8,"Haben Sie noch weitere Anmerkungen? 

Hier können Sie Lob oder Kritik zum Fragebogen äußern.

Wenn Sie  generell Fragen zur Studie haben oder uns etwas mitteilen möchten, können Sie uns telefonisch oder per E-Mail erreichen.
Telefon: 0800-5892604 (kostenlos aus dem deutschen Fest- und Mobilfunknetz)
E-Mail: info@gesellschaft-im-wandel.de",,,,,,,,,,chr
gip,W01,Page 41 Outro,0,"Vielen Dank für die Teilnahme an der Befragung!

Sie leisten damit einen wichtigen Beitrag zur Erforschung unserer Gesellschaft. Für die Teilnahme an der aktuellen Befragung haben wir Ihnen 4 Euro auf Ihrem Studienkonto gutgeschrieben. Bitte klicken Sie auf „Ende“, um den Fragebogen zu beenden. Sie werden dann automatisch auf Ihren persönlichen Bereich der Studie weitergeleitet.

Ihr Forschungsteam von der Universität Mannheim in Zusammenarbeit mit dem LINK Institut",,,,,,,,,,txt
gip,W02,Page 1 Introduction,0,"Herzlich Willkommen zu dieser Umfrage!

Der vorliegende Fragebogen besteht aus vier Teilen und die Teilnahme dauert insgesamt ungefähr 20 bis 25 Minuten. Sobald Sie den Fragebogen bis zum Ende ausgefüllt haben, schreiben wir Ihnen 4 Euro auf Ihrem Studienkonto gut.

Sie können die Befragung jederzeit auch unterbrechen und dann später fortfahren.

Sollten Sie Fragen haben, so können Sie uns gerne eine E-Mail schreiben oder unsere Hotline anrufen:

info@gesellschaft-im-wandel.de
0800-5892604 (kostenlos aus dem deutschen Fest- und Mobilfunknetz).

Wir wünschen Ihnen viel Freude beim Ausfüllen und danken Ihnen für die Unterstützung!


Ihr Forschungsteam der Universität Mannheim in Zusammenarbeit mit dem LINK Institut",,,,,,,,,,txt
gip,W02,Page 2,0,"Teil 1 von 4:
Politische Themen und Parteien in Deutschland

In diesem Fragebogenteil möchten wir gerne Ihre Meinung zu aktuellen politischen Fragen und zur Leistung der Bundesregierung sowie den politischen Parteien in Deutschland erfragen.",,,,,,,,,,txt
gip,W02,Page 3,0,Wie unzufrieden oder zufrieden sind Sie mit den Leistungen der Bundesregierung?,,1-11-zufrieden,,,,,,,,cat
gip,W02,Page 4,0,Wie unzufrieden oder zufrieden sind Sie mit den Leistungen der Parteien im Bundestag?,,,Bitte wählen Sie eine Antwort für jede Partei aus:,,Bitte wählen Sie eine Antwort für jede Partei aus:,,,,,txt
gip,W02,Page 4,1,CDU/CSU,,1-11-zufrieden_1,,,,,,,,cat
gip,W02,Page 4,2,SPD,,1-11-zufrieden_1,,,,,,,,cat
gip,W02,Page 4,3,FDP,,1-11-zufrieden_1,,,,,,,,cat
gip,W02,Page 4,4,Bündnis 90/Die Grünen,,1-11-zufrieden_1,,,,,,,,cat
gip,W02,Page 4,5,Die Linke,,1-11-zufrieden_1,,,,,,,,cat
gip,W02,Page 5,0,"Bitte nennen Sie Gründe, warum Sie bei der letzten Frage bei keiner Partei eine Bewertung abgegeben haben.",,,Tragen Sie ihre Antwort in das folgende Feld ein:,,Tragen Sie ihre Antwort in das folgende Feld ein:,,CE02002 bis CE02006 keine Angabe (Zufriedenheit mit Partei),,,chr
gip,W02,Page 6,0,"Wenn am nächsten Sonntag Bundestagswahl wäre, welche Partei würden Sie dann mit Ihrer Zweitstimme wählen?

Die Zweitstimme ist die Stimme, mit der Sie eine Partei wählen.",,1-10-partei,,,,,,,,cat
gip,W02,Page 7,0,"Im deutschen Bundestag teilen sich die politischen Parteien in Bundesregierung und Opposition auf.
Sind die folgenden Parteien derzeit in der Bundesregierung oder in der Opposition?",,,Bitte wählen Sie eine Antwort für jede Partei aus:,,Bitte wählen Sie eine Antwort für jede Partei aus:,,,,,txt
gip,W02,Page 7,1,CDU/CSU,,1-2-regierung-opposition,,,,,,,,cat
gip,W02,Page 7,2,SPD,,1-2-regierung-opposition,,,,,,,,cat
gip,W02,Page 7,3,FDP,,1-2-regierung-opposition,,,,,,,,cat
gip,W02,Page 7,4,Bündnis 90/Die Grünen,,1-2-regierung-opposition,,,,,,,,cat
gip,W02,Page 7,5,Die Linke,,1-2-regierung-opposition,,,,,,,,cat
gip,W02,Page 8 und 9,0,"Die Bundesregierung misst verschiedenen Bereichen unterschiedliche Bedeutung bei. 
Welche Bedeutung misst die Bundesregierung Ihrer Ansicht nach derzeit den folgenden Bereichen bei?",,,Bitte wählen Sie eine Antwort für jeden Bereich aus:,,Bitte wählen Sie eine Antwort für jeden Bereich aus:,,,,,txt
gip,W02,Page 8 und 9,1,Arbeitsmarkt,,1-5-bedeutung,,,,,,,,cat
gip,W02,Page 8 und 9,2,Außenpolitik,,1-5-bedeutung,,,,,,,,cat
gip,W02,Page 8 und 9,3,Bildung und Forschung,,1-5-bedeutung,,,,,,,,cat
gip,W02,Page 8 und 9,4,Bürgerbeteiligung,,1-5-bedeutung,,,,,,,,cat
gip,W02,Page 8 und 9,5,Energieversorgung,,1-5-bedeutung,,,,,,,,cat
gip,W02,Page 8 und 9,6,Europäische Einigung,,1-5-bedeutung,,,,,,,,cat
gip,W02,Page 8 und 9,7,Familie,,1-5-bedeutung,,,,,,,,cat
